,week_day,route_id,start_time,travel_time,month_day,stop_id
921,1,2,45338,203,7,3
922,1,3,45407,212,7,3
923,1,0,45698,99,7,3
924,1,1,45821,96,7,3
925,1,2,45923,106,7,3
926,1,3,46218,109,7,3
927,1,0,46375,83,7,3
928,1,2,46434,85,7,3
929,1,3,46535,105,7,3
930,1,1,46640,92,7,3
931,1,1,46924,111,7,3
932,1,2,47082,119,7,3
933,1,0,47170,121,7,3
934,1,3,47236,131,7,3
935,1,0,47336,111,7,3
936,1,1,47397,115,7,3
937,1,3,47538,117,7,3
938,1,0,47827,95,7,3
939,1,3,47887,106,7,3
940,1,2,47995,81,7,3
941,1,1,48063,105,7,3
942,1,3,48218,71,7,3
943,1,0,48310,89,7,3
944,1,3,48526,104,7,3
945,1,2,48890,99,7,3
946,1,0,48976,111,7,3
947,1,3,49041,126,7,3
948,1,1,49113,137,7,3
949,1,0,49301,102,7,3
950,1,2,49378,103,7,3
951,1,3,49441,118,7,3
952,1,1,49517,121,7,3
953,1,0,49578,141,7,3
954,1,2,49985,142,7,3
955,1,3,50121,118,7,3
956,1,2,50192,119,7,3
957,1,0,50259,121,7,3
958,1,2,50326,129,7,3
959,1,1,50446,87,7,3
960,1,3,50504,106,7,3
961,1,0,50572,112,7,3
962,1,3,50719,109,7,3
963,1,1,51090,109,7,3
964,1,0,51172,118,7,3
965,1,2,51235,122,7,3
966,1,3,51476,128,7,3
967,1,1,51706,87,7,3
968,1,0,51764,122,7,3
969,1,2,51822,132,7,3
970,1,3,52015,125,7,3
971,1,1,52234,118,7,3
972,1,2,52356,88,7,3
973,1,0,52409,122,7,3
974,1,1,52569,69,7,3
975,1,3,52697,123,7,3
976,1,2,52884,97,7,3
977,1,1,52950,116,7,3
978,1,0,53078,101,7,3
979,1,3,53230,111,7,3
980,1,3,53467,99,7,3
981,1,3,53929,88,7,3
982,1,2,54043,145,7,3
983,1,0,54087,183,7,3
984,1,1,54157,190,7,3
985,1,2,54227,198,7,3
986,1,0,54294,200,7,3
987,1,3,54399,166,7,3
988,1,1,54520,125,7,3
989,1,2,54621,116,7,3
990,1,0,54777,141,7,3
991,1,1,54915,133,7,3
992,1,0,54997,107,7,3
993,1,1,55087,102,7,3
994,1,3,55261,121,7,3
995,1,2,55331,131,7,3
996,1,0,55452,115,7,3
997,1,3,55866,90,7,3
998,1,2,55939,97,7,3
999,1,1,56095,94,7,3
1000,1,3,56528,97,7,3
1001,1,2,56649,149,7,3
1002,1,0,56718,179,7,3
1003,1,3,56797,176,7,3
1004,1,3,57055,81,7,3
1005,1,3,57222,101,7,3
1006,1,2,57314,119,7,3
1007,1,0,57400,114,7,3
1008,1,3,57476,112,7,3
1009,1,1,57539,100,7,3
1010,1,3,57801,96,7,3
1011,1,0,57866,101,7,3
1012,1,1,57928,110,7,3
1013,1,3,58012,88,7,3
1014,1,2,58351,97,7,3
1015,1,0,58407,116,7,3
1016,1,2,58516,83,7,3
1017,1,3,58580,90,7,3
1018,1,1,58647,98,7,3
1019,1,0,59041,76,7,3
1020,1,3,59093,105,7,3
1021,1,2,59526,107,7,3
1022,1,1,59615,106,7,3
1023,1,0,59677,140,7,3
1024,1,2,59724,234,7,3
1025,1,1,60085,111,7,3
1026,1,3,60161,115,7,3
1027,1,1,60485,84,7,3
1028,1,0,60589,99,7,3
1029,1,3,60669,85,7,3
1030,1,2,60737,115,7,3
1031,1,0,60925,94,7,3
1032,1,2,61035,94,7,3
1033,1,1,61178,101,7,3
1034,1,3,61423,106,7,3
1035,1,3,61582,80,7,3
1036,1,2,62053,116,7,3
1037,1,1,62180,150,7,3
1038,1,2,62560,108,7,3
1039,1,0,62692,105,7,3
1040,1,3,62776,93,7,3
1041,1,1,62846,100,7,3
1042,1,2,62910,100,7,3
1043,1,3,63317,96,7,3
1044,1,0,63390,129,7,3
1045,1,3,63555,73,7,3
1046,1,2,63945,122,7,3
1047,1,0,64041,121,7,3
1048,1,3,64162,99,7,3
1049,1,2,64463,109,7,3
1050,1,0,64527,113,7,3
1051,1,1,64592,116,7,3
1052,1,0,64674,125,7,3
1053,1,2,64748,118,7,3
1054,1,1,64806,123,7,3
1055,1,0,65334,78,7,3
1056,1,1,65396,110,7,3
1057,1,3,65507,102,7,3
1058,1,2,65694,137,7,3
1059,1,3,65773,149,7,3
1060,1,3,65850,167,7,3
1061,1,0,65913,172,7,3
1062,1,1,65977,179,7,3
1063,1,3,66041,178,7,3
1064,1,2,66170,120,7,3
1065,1,0,66573,105,7,3
1066,1,3,66656,117,7,3
1067,1,1,66718,138,7,3
1068,1,2,66923,102,7,3
1069,1,3,67092,81,7,3
1070,1,1,67247,70,7,3
1071,1,2,67367,113,7,3
1072,1,0,67441,100,7,3
1073,1,3,67755,120,7,3
1074,1,2,67834,131,7,3
1075,1,3,67893,161,7,3
1076,1,0,68062,96,7,3
1077,1,1,68142,85,7,3
1078,1,3,68236,90,7,3
1079,1,2,68462,113,7,3
1080,1,1,68587,83,7,3
1081,1,0,68846,97,7,3
1082,1,3,68919,107,7,3
1083,1,2,68986,109,7,3
1084,1,0,69247,113,7,3
1085,1,1,69317,119,7,3
1086,1,0,69534,95,7,3
1087,1,1,69626,78,7,3
1088,1,3,69803,126,7,3
1089,1,0,69892,123,7,3
1090,1,3,69955,130,7,3
1091,1,1,70320,126,7,3
1092,1,0,70397,122,7,3
1093,1,3,70468,123,7,3
1094,1,2,70756,131,7,3
1095,1,1,70833,137,7,3
1096,1,0,70897,146,7,3
1097,1,3,70991,115,7,3
1098,1,2,71195,93,7,3
1099,1,3,71317,91,7,3
1100,1,2,71466,92,7,3
1101,1,1,71547,99,7,3
1102,1,0,71831,111,7,3
1103,1,3,71964,83,7,3
1104,1,2,72106,91,7,3
1105,1,0,72178,101,7,3
1106,1,1,72230,113,7,3
1107,1,2,72278,128,7,3
1108,1,0,72637,93,7,3
1109,1,3,72910,115,7,3
1110,1,1,72981,139,7,3
1111,1,0,73108,114,7,3
1112,1,3,73170,133,7,3
1113,1,1,73329,78,7,3
1114,1,3,73482,84,7,3
1115,1,2,73743,144,7,3
1116,1,2,73826,154,7,3
1117,1,0,73893,163,7,3
1118,1,3,73968,155,7,3
1119,1,2,74250,98,7,3
1120,1,0,74316,106,7,3
1121,1,3,74397,99,7,3
1122,1,1,74469,121,7,3
1123,1,0,74571,106,7,3
1124,1,2,74696,115,7,3
1125,1,3,74766,120,7,3
1126,1,0,75157,112,7,3
1127,1,1,75244,111,7,3
1128,1,2,75318,123,7,3
1129,1,3,75481,94,7,3
1130,1,0,75573,95,7,3
1131,1,1,75647,100,7,3
1132,1,3,76127,89,7,3
1133,1,0,76199,113,7,3
1134,1,2,76295,104,7,3
1135,1,1,76376,127,7,3
1136,1,0,76699,104,7,3
1137,1,2,76787,93,7,3
1138,1,1,76961,103,7,3
1139,1,0,77026,111,7,3
1140,1,1,77081,115,7,3
1141,1,3,77353,103,7,3
1142,1,3,77434,122,7,3
1143,1,2,77511,138,7,3
1144,1,3,77655,95,7,3
1145,1,0,77773,103,7,3
1146,1,1,77854,115,7,3
1147,1,3,77921,127,7,3
1148,1,2,78004,157,7,3
1149,1,1,78076,157,7,3
1150,1,3,78158,141,7,3
1151,1,0,78667,89,7,3
1152,1,1,78745,115,7,3
1153,1,2,78826,134,7,3
1154,1,3,78903,149,7,3
1155,1,0,78977,163,7,3
1156,1,3,79051,161,7,3
1157,1,0,79333,115,7,3
1158,1,1,79428,102,7,3
1159,1,3,79569,62,7,3
1160,1,2,79644,106,7,3
1161,1,2,79740,123,7,3
1162,1,0,79789,146,7,3
1163,1,3,79975,73,7,3
1164,1,2,80155,79,7,3
1165,1,0,80314,84,7,3
1166,1,3,80595,92,7,3
1167,1,2,81086,105,7,3
1168,1,0,81179,107,7,3
1169,1,3,81286,106,7,3
1170,1,1,81451,111,7,3
1171,1,1,81525,113,7,3
1172,1,0,81600,111,7,3
1173,1,2,81740,97,7,3
1174,1,1,81807,114,7,3
1175,1,3,81883,109,7,3
1176,1,3,81953,114,7,3
1177,1,0,82032,120,7,3
1178,1,1,82186,105,7,3
1179,1,0,82394,93,7,3
1180,1,1,82523,107,7,3
1181,1,2,82596,106,7,3
1182,1,3,82664,105,7,3
1183,1,3,83149,93,7,3
1184,1,2,83416,110,7,3
1185,1,0,83491,177,7,3
1186,1,2,83723,91,7,3
1187,1,3,84022,92,7,3
1188,1,3,84128,120,7,3
1189,1,1,84274,131,7,3
1190,1,0,84399,102,7,3
1191,1,2,84492,88,7,3
1192,1,3,84560,107,7,3
1193,1,3,84862,86,7,3
1194,1,1,85185,98,7,3
1195,1,3,85555,87,7,3
1196,1,0,85698,120,7,3
1197,1,2,86001,141,7,3
1198,1,2,86084,151,7,3
1199,1,3,86180,153,7,3
1200,1,1,86246,169,7,3
1201,1,0,86341,152,7,3
1202,1,3,194,102,7,3
1203,1,1,316,93,7,3
1204,1,2,856,112,7,3
1205,1,3,945,97,7,3
1206,1,0,1017,99,7,3
1207,1,1,1072,122,7,3
1208,1,2,1122,150,7,3
1209,1,0,1207,144,7,3
1210,1,3,1413,85,7,3
1211,1,2,1736,104,7,3
1212,1,0,1802,116,7,3
1213,1,1,2048,98,7,3
1214,1,2,2128,95,7,3
1215,1,0,2176,128,7,3
1216,1,3,2264,112,7,3
1217,1,3,2324,129,7,3
1218,1,1,2864,80,7,3
1219,1,3,2925,80,7,3
1220,1,0,2991,99,7,3
1221,1,3,3065,112,7,3
1222,1,1,3189,77,7,3
1223,1,2,3258,110,7,3
1224,1,0,3320,118,7,3
1225,1,3,3444,95,7,3
1226,1,2,3574,105,7,3
1227,1,1,3637,124,7,3
1228,1,3,3806,96,7,3
1229,1,2,4221,129,7,3
1230,1,3,4480,104,7,3
1231,1,0,4552,130,7,3
1232,1,0,4617,148,7,3
1233,1,2,4768,161,7,3
1234,1,3,4831,170,7,3
1235,1,1,5004,86,7,3
1236,1,0,5098,113,7,3
1237,1,3,5162,115,7,3
1238,1,2,5421,79,7,3
1239,1,1,5716,104,7,3
1240,1,0,5786,115,7,3
1241,1,3,5936,77,7,3
1242,1,3,6058,77,7,3
1243,1,1,6139,99,7,3
1244,1,0,6274,92,7,3
1245,1,2,6650,111,7,3
1246,1,3,6877,85,7,3
1247,1,1,6950,112,7,3
1248,1,0,7018,120,7,3
1249,1,1,7331,94,7,3
1250,1,2,7428,94,7,3
1251,1,0,7492,105,7,3
1252,1,3,7857,93,7,3
1253,1,2,7964,109,7,3
1254,1,1,8128,95,7,3
1255,1,0,8187,93,7,3
1256,1,3,8447,89,7,3
1257,1,3,8497,109,7,3
1258,1,1,8669,85,7,3
1259,1,0,8728,86,7,3
1260,1,2,8799,89,7,3
1261,1,3,8910,81,7,3
1262,1,1,9068,74,7,3
1263,1,1,9292,87,7,3
1264,1,0,9379,108,7,3
1265,1,3,9525,103,7,3
1266,1,3,9582,115,7,3
1267,1,2,9726,99,7,3
1268,1,1,9989,81,7,3
1269,1,3,10210,65,7,3
1270,1,0,10568,117,7,3
1271,1,3,10621,124,7,3
1272,1,2,10698,123,7,3
1273,1,0,10828,100,7,3
1274,1,3,10915,82,7,3
1275,1,1,11298,103,7,3
1276,1,2,11357,99,7,3
1277,1,3,11512,97,7,3
1278,1,0,11719,95,7,3
1279,1,3,11802,97,7,3
1280,1,1,11975,96,7,3
1281,1,2,12087,217,7,3
1282,1,1,12271,106,7,3
1283,1,3,12330,119,7,3
1284,1,0,12390,140,7,3
1285,1,3,12657,77,7,3
1286,1,1,12745,96,7,3
1287,1,2,13131,117,7,3
1288,1,0,13176,149,7,3
1289,1,3,13217,172,7,3
1290,1,1,13724,86,7,3
1291,1,0,13822,89,7,3
1292,1,3,13890,109,7,3
1293,1,1,13949,115,7,3
1294,1,3,14069,71,7,3
1295,1,0,14154,81,7,3
1296,1,2,14448,109,7,3
1297,1,3,14828,99,7,3
1298,1,1,14951,78,7,3
1299,1,0,14994,86,7,3
1300,1,2,15048,103,7,3
1301,1,2,15329,93,7,3
1302,1,3,15394,118,7,3
1303,1,1,15591,99,7,3
1304,1,1,15945,108,7,3
1305,1,3,16026,108,7,3
1306,1,3,16517,70,7,3
1307,1,0,16622,114,7,3
1308,1,1,16680,125,7,3
1309,1,2,16721,147,7,3
1310,1,3,17150,67,7,3
1311,1,1,17214,99,7,3
1312,1,0,17307,90,7,3
1313,1,1,17526,97,7,3
1314,1,0,17625,91,7,3
1315,1,1,37701,50,7,4
1316,1,2,38442,66,7,4
1317,1,2,38529,54,7,4
1318,1,0,38616,62,7,4
1319,1,1,38898,74,7,4
1320,1,2,38996,72,7,4
1321,1,0,39057,70,7,4
1322,1,1,39240,79,7,4
1323,1,1,39484,76,7,4
1324,1,2,39709,63,7,4
1325,1,0,39815,53,7,4
1326,1,1,39954,45,7,4
1327,1,3,40027,55,7,4
1328,1,2,40380,49,7,4
1329,1,2,40493,47,7,4
1330,1,0,40912,58,7,4
1331,1,1,40984,70,7,4
1332,1,0,41224,60,7,4
1333,1,3,41332,47,7,4
1334,1,2,41426,62,7,4
1335,1,3,41643,59,7,4
1336,1,2,41715,47,7,4
1337,1,3,41795,43,7,4
1338,1,0,42061,55,7,4
1339,1,1,42212,63,7,4
1340,1,3,42369,73,7,4
1341,1,1,42459,62,7,4
1342,1,1,42527,48,7,4
1343,1,0,42603,45,7,4
1344,1,2,42668,60,7,4
1345,1,3,42776,56,7,4
1346,1,2,42894,57,7,4
1347,1,0,43066,50,7,4
1348,1,3,43220,71,7,4
1349,1,1,43291,114,7,4
1350,1,0,43837,58,7,4
1351,1,2,43943,54,7,4
1352,1,3,44022,53,7,4
1353,1,1,44094,66,7,4
1354,1,1,44613,49,7,4
1355,1,0,44691,47,7,4
1356,1,0,44965,67,7,4
1357,1,3,45128,82,7,4
1358,1,3,45204,77,7,4
1359,1,2,45300,122,7,4
1360,1,2,45369,143,7,4
1361,1,1,45441,128,7,4
1362,1,0,45507,147,7,4
1363,1,2,45588,109,7,4
1364,1,3,45671,73,7,4
1365,1,0,45833,52,7,4
1366,1,1,45969,66,7,4
1367,1,2,46073,74,7,4
1368,1,3,46370,65,7,4
1369,1,0,46494,49,7,4
1370,1,2,46557,61,7,4
1371,1,3,46673,51,7,4
1372,1,1,46784,63,7,4
1373,1,1,47077,72,7,4
1374,1,2,47247,71,7,4
1375,1,0,47333,70,7,4
1376,1,3,47415,51,7,4
1377,1,0,47484,60,7,4
1378,1,1,47557,39,7,4
1379,1,3,47707,70,7,4
1380,1,0,47966,59,7,4
1381,1,3,48024,52,7,4
1382,1,2,48119,45,7,4
1383,1,1,48202,59,7,4
1384,1,3,48327,51,7,4
1385,1,0,48438,49,7,4
1386,1,3,48667,49,7,4
1387,1,2,49051,57,7,4
1388,1,0,49138,47,7,4
1389,1,3,49214,61,7,4
1390,1,1,49300,47,7,4
1391,1,0,49455,49,7,4
1392,1,2,49524,58,7,4
1393,1,3,49596,59,7,4
1394,1,1,49687,76,7,4
1395,1,1,49843,44,7,4
1396,1,0,49756,172,7,4
1397,1,2,50174,93,7,4
1398,1,3,50282,82,7,4
1399,1,2,50353,75,7,4
1400,1,0,50424,69,7,4
1401,1,2,50503,58,7,4
1402,1,1,50579,41,7,4
1403,1,3,50653,64,7,4
1404,1,0,50725,61,7,4
1405,1,3,50870,60,7,4
1406,1,1,51257,58,7,4
1407,1,0,51327,68,7,4
1408,1,2,51395,64,7,4
1409,1,3,51649,78,7,4
1410,1,1,51854,55,7,4
1411,1,0,51924,67,7,4
1412,1,2,51990,64,7,4
1413,1,3,52181,53,7,4
1414,1,1,52395,73,7,4
1415,1,2,52496,63,7,4
1416,1,0,52573,45,7,4
1417,1,1,52674,41,7,4
1418,1,3,52878,69,7,4
1419,1,2,53029,66,7,4
1420,1,1,53108,64,7,4
1421,1,0,53230,63,7,4
1422,1,3,53387,61,7,4
1423,1,3,53607,61,7,4
1424,1,3,54056,50,7,4
1425,1,2,54240,97,7,4
1426,1,0,54308,54,7,4
1427,1,1,54388,64,7,4
1428,1,2,54461,65,7,4
1429,1,0,54535,59,7,4
1430,1,3,54600,84,7,4
1431,1,1,54698,64,7,4
1432,1,2,54789,64,7,4
1433,1,0,54939,86,7,4
1434,1,1,55072,88,7,4
1435,1,0,55147,75,7,4
1436,1,1,55229,62,7,4
1437,1,3,55428,67,7,4
1438,1,2,55502,117,7,4
1439,1,0,55603,69,7,4
1440,1,3,55997,53,7,4
1441,1,2,56085,69,7,4
1442,1,1,56236,59,7,4
1443,1,3,56666,61,7,4
1444,1,2,56860,85,7,4
1445,1,0,56939,80,7,4
1446,1,3,57017,79,7,4
1447,1,3,57175,50,7,4
1448,1,1,57279,61,7,4
1449,1,3,57356,58,7,4
1450,1,2,57472,62,7,4
1451,1,0,57552,62,7,4
1452,1,3,57623,57,7,4
1453,1,1,57672,61,7,4
1454,1,3,57937,61,7,4
1455,1,0,58000,81,7,4
1456,1,1,58076,63,7,4
1457,1,3,58134,58,7,4
1458,1,2,58503,63,7,4
1459,1,0,58563,72,7,4
1460,1,2,58643,60,7,4
1461,1,3,58707,50,7,4
1462,1,1,58780,62,7,4
1463,1,0,59162,47,7,4
1464,1,3,59247,60,7,4
1465,1,2,59684,61,7,4
1466,1,1,59785,60,7,4
1467,1,0,59929,61,7,4
1468,1,2,59992,60,7,4
1469,1,1,60245,60,7,4
1470,1,3,60319,74,7,4
1471,1,0,60541,48,7,4
1472,1,1,60606,43,7,4
1473,1,0,60729,56,7,4
1474,1,3,60798,58,7,4
1475,1,2,60893,70,7,4
1476,1,0,61051,52,7,4
1477,1,2,61162,50,7,4
1478,1,1,61318,64,7,4
1479,1,3,61571,58,7,4
1480,1,3,61714,44,7,4
1481,1,0,61951,49,7,4
1482,1,2,62230,73,7,4
1483,1,1,62370,56,7,4
1484,1,2,62708,56,7,4
1485,1,0,62839,53,7,4
1486,1,3,62918,52,7,4
1487,1,1,62985,67,7,4
1488,1,2,63043,58,7,4
1489,1,3,63460,51,7,4
1490,1,0,63569,60,7,4
1491,1,3,63672,45,7,4
1492,1,2,64124,69,7,4
1493,1,0,64204,76,7,4
1494,1,3,64296,55,7,4
1495,1,2,64610,62,7,4
1496,1,0,64676,64,7,4
1497,1,1,64748,49,7,4
1498,1,0,64835,75,7,4
1499,1,2,64902,63,7,4
1500,1,1,64966,64,7,4
1501,1,0,65465,53,7,4
1502,1,1,65543,52,7,4
1503,1,3,65666,81,7,4
1504,1,2,65881,78,7,4
1505,1,3,65965,80,7,4
1506,1,3,66056,83,7,4
1507,1,0,66125,64,7,4
1508,1,1,66192,65,7,4
1509,1,3,66254,64,7,4
1510,1,2,66341,73,7,4
1511,1,0,66727,51,7,4
1512,1,3,66827,64,7,4
1513,1,1,66895,64,7,4
1514,1,2,67072,60,7,4
1515,1,3,67215,45,7,4
1516,1,1,67352,48,7,4
1517,1,2,67516,46,7,4
1518,1,0,67583,57,7,4
1519,1,3,67929,70,7,4
1520,1,2,68002,95,7,4
1521,1,3,68075,111,7,4
1522,1,0,68198,55,7,4
1523,1,1,68270,68,7,4
1524,1,3,68365,55,7,4
1525,1,2,68629,65,7,4
1526,1,1,68714,75,7,4
1527,1,0,68987,56,7,4
1528,1,3,69067,75,7,4
1529,1,2,69135,84,7,4
1530,1,0,69404,68,7,4
1531,1,1,69483,69,7,4
1532,1,2,69598,55,7,4
1533,1,0,69673,79,7,4
1534,1,1,69742,63,7,4
1535,1,3,69986,101,7,4
1536,1,0,70059,60,7,4
1537,1,3,70128,108,7,4
1538,1,2,70205,118,7,4
1539,1,1,70491,62,7,4
1540,1,0,70554,55,7,4
1541,1,3,70641,66,7,4
1542,1,2,70937,70,7,4
1543,1,1,71013,79,7,4
1544,1,3,71078,93,7,4
1545,1,3,71155,68,7,4
1546,1,2,71333,185,7,4
1547,1,3,71452,135,7,4
1548,1,2,71596,66,7,4
1549,1,1,71683,55,7,4
1550,1,0,71992,87,7,4
1551,1,3,72095,60,7,4
1552,1,2,72246,64,7,4
1553,1,0,72315,56,7,4
1554,1,1,72379,84,7,4
1555,1,2,72453,64,7,4
1556,1,0,72782,77,7,4
1557,1,3,73086,65,7,4
1558,1,1,73166,70,7,4
1559,1,0,73266,53,7,4
1560,1,3,73351,58,7,4
1561,1,1,73449,70,7,4
1562,1,3,73611,45,7,4
1563,1,2,73944,63,7,4
1564,1,2,74026,66,7,4
1565,1,0,74097,64,7,4
1566,1,3,74167,69,7,4
1567,1,2,74397,60,7,4
1568,1,0,74458,75,7,4
1569,1,3,74541,79,7,4
1570,1,1,74634,70,7,4
1571,1,0,74721,64,7,4
1572,1,2,74852,59,7,4
1573,1,3,74922,63,7,4
1574,1,0,75317,65,7,4
1575,1,1,75405,69,7,4
1576,1,2,75489,62,7,4
1577,1,3,75627,47,7,4
1578,1,0,75716,53,7,4
1579,1,1,75783,61,7,4
1580,1,3,76281,59,7,4
1581,1,0,76357,76,7,4
1582,1,2,76459,74,7,4
1583,1,1,76542,110,7,4
1584,1,0,76854,52,7,4
1585,1,2,76925,77,7,4
1586,1,1,77108,68,7,4
1587,1,0,77177,62,7,4
1588,1,1,77233,53,7,4
1589,1,3,77528,58,7,4
1590,1,3,77610,145,7,4
1591,1,2,77715,103,7,4
1592,1,3,77799,95,7,4
1593,1,0,77926,116,7,4
1594,1,1,78011,144,7,4
1595,1,3,78121,90,7,4
1596,1,2,78207,72,7,4
1597,1,1,78274,112,7,4
1598,1,3,78340,84,7,4
1599,1,0,78818,62,7,4
1600,1,1,78914,83,7,4
1601,1,2,79011,69,7,4
1602,1,3,79109,70,7,4
1603,1,0,79180,58,7,4
1604,1,3,79260,100,7,4
1605,1,0,79494,60,7,4
1606,1,1,79576,59,7,4
1607,1,3,79672,46,7,4
1608,1,2,79800,66,7,4
1609,1,2,79908,78,7,4
1610,1,0,79972,62,7,4
1611,1,3,80107,45,7,4
1612,1,2,80288,56,7,4
1613,1,0,80451,50,7,4
1614,1,3,80756,57,7,4
1615,1,2,81257,70,7,4
1616,1,0,81342,61,7,4
1617,1,3,81445,69,7,4
1618,1,1,81615,54,7,4
1619,1,1,81681,65,7,4
1620,1,0,81750,55,7,4
1621,1,2,81891,57,7,4
1622,1,1,81957,55,7,4
1623,1,3,82037,85,7,4
1624,1,3,82106,66,7,4
1625,1,0,82193,72,7,4
1626,1,1,82332,70,7,4
1627,1,0,82532,52,7,4
1628,1,1,82672,53,7,4
1629,1,2,82741,47,7,4
1630,1,3,82818,48,7,4
1631,1,3,83305,51,7,4
1632,1,2,83586,79,7,4
1633,1,0,83713,65,7,4
1634,1,2,83872,56,7,4
1635,1,3,84187,56,7,4
1636,1,3,84303,64,7,4
1637,1,1,84446,49,7,4
1638,1,0,84551,54,7,4
1639,1,2,84633,45,7,4
1640,1,3,84713,61,7,4
1641,1,0,84816,46,7,4
1642,1,3,84987,47,7,4
1643,1,1,85330,45,7,4
1644,1,3,85689,59,7,4
1645,1,0,85861,68,7,4
1646,1,2,86200,93,7,4
1647,1,2,86292,80,7,4
1648,1,3,86384,59,7,4
1649,1,1,62,42,7,4
1650,1,0,134,52,7,4
1651,1,3,337,62,7,4
1652,1,1,446,56,7,4
1653,1,0,885,44,7,4
1654,1,2,1009,69,7,4
1655,1,3,1082,64,7,4
1656,1,0,1163,51,7,4
1657,1,1,1241,64,7,4
1658,1,2,1323,79,7,4
1659,1,0,1386,63,7,4
1660,1,3,1538,47,7,4
1661,1,2,1889,61,7,4
1662,1,0,1954,48,7,4
1663,1,1,2189,56,7,4
1664,1,2,2273,69,7,4
1665,1,0,2341,77,7,4
1666,1,3,2422,68,7,4
1667,1,3,2493,70,7,4
1668,1,1,2989,49,7,4
1669,1,3,3046,48,7,4
1670,1,0,3131,57,7,4
1671,1,3,3224,44,7,4
1672,1,1,3306,44,7,4
1673,1,2,3407,47,7,4
1674,1,0,3471,51,7,4
1675,1,3,3578,45,7,4
1676,1,2,3731,69,7,4
1677,1,1,3793,62,7,4
1678,1,3,3945,64,7,4
1679,1,2,4391,78,7,4
1680,1,3,4633,68,7,4
1681,1,0,4734,60,7,4
1682,1,0,4809,42,7,4
1683,1,1,4899,62,7,4
1684,1,2,4968,63,7,4
1685,1,3,5038,86,7,4
1686,1,1,5125,60,7,4
1687,1,0,5245,96,7,4
1688,1,3,5313,93,7,4
1689,1,2,5541,42,7,4
1690,1,1,5878,69,7,4
1691,1,0,5945,70,7,4
1692,1,3,6051,46,7,4
1693,1,3,6174,43,7,4
1694,1,1,6270,52,7,4
1695,1,0,6413,58,7,4
1696,1,2,6800,64,7,4
1697,1,3,7008,48,7,4
1698,1,1,7108,66,7,4
1699,1,0,7176,69,7,4
1700,1,1,7461,51,7,4
1701,1,2,7568,62,7,4
1702,1,0,7641,62,7,4
1703,1,3,8012,56,7,4
1704,1,2,8109,67,7,4
1705,1,1,8255,48,7,4
1706,1,0,8314,48,7,4
1707,1,3,8575,63,7,4
1708,1,3,8637,53,7,4
1709,1,1,8790,57,7,4
1710,1,0,8851,56,7,4
1711,1,2,8930,51,7,4
1712,1,3,9026,46,7,4
1713,1,1,9182,52,7,4
1714,1,1,9420,60,7,4
1715,1,0,9526,59,7,4
1716,1,3,9667,53,7,4
1717,1,3,9750,63,7,4
1718,1,2,9863,56,7,4
1719,1,1,10133,58,7,4
1720,1,3,10312,42,7,4
1721,1,0,10727,56,7,4
1722,1,3,10790,41,7,4
1723,1,2,10872,60,7,4
1724,1,0,10964,56,7,4
1725,1,3,11034,53,7,4
1726,1,1,11444,61,7,4
1727,1,2,11496,69,7,4
1728,1,3,11650,61,7,4
1729,1,0,11855,52,7,4
1730,1,3,11933,53,7,4
1731,1,1,12106,56,7,4
1732,1,2,12345,64,7,4
1733,1,1,12410,79,7,4
1734,1,3,12488,61,7,4
1735,1,0,12566,67,7,4
1736,1,3,12778,45,7,4
1737,1,1,12883,53,7,4
1738,1,2,13301,55,7,4
1739,1,0,13363,106,7,4
1740,1,3,13429,63,7,4
1741,1,1,13847,50,7,4
1742,1,0,13949,52,7,4
1743,1,3,14032,54,7,4
1744,1,1,14102,50,7,4
1745,1,3,14174,45,7,4
1746,1,0,14266,53,7,4
1747,1,2,14614,66,7,4
1748,1,3,14969,61,7,4
1749,1,1,15072,50,7,4
1750,1,0,15119,54,7,4
1751,1,2,15183,57,7,4
1752,1,2,15470,67,7,4
1753,1,3,15549,59,7,4
1754,1,1,15735,56,7,4
1755,1,1,16087,68,7,4
1756,1,3,16172,66,7,4
1757,1,3,16621,42,7,4
1758,1,0,16774,69,7,4
1759,1,1,16839,65,7,4
1760,1,2,16908,55,7,4
1761,1,3,17254,45,7,4
1762,1,1,17345,66,7,4
1763,1,0,17432,45,7,4
1764,1,1,17653,55,7,4
1765,1,0,17746,57,7,4
1766,1,1,37812,48,7,5
1767,1,2,38571,66,7,5
1768,1,2,38647,65,7,5
1769,1,0,38739,58,7,5
1770,1,1,39049,61,7,5
1771,1,2,39132,85,7,5
1772,1,0,39187,93,7,5
1773,1,1,39386,86,7,5
1774,1,1,39648,69,7,5
1775,1,2,39843,62,7,5
1776,1,0,39923,74,7,5
1777,1,1,40058,52,7,5
1778,1,3,40147,56,7,5
1779,1,2,40488,69,7,5
1780,1,2,40588,49,7,5
1781,1,1,41121,66,7,5
1782,1,0,41341,50,7,5
1783,1,3,41440,55,7,5
1784,1,2,41549,67,7,5
1785,1,3,41766,64,7,5
1786,1,2,41826,54,7,5
1787,1,3,41893,56,7,5
1788,1,0,42175,60,7,5
1789,1,3,42507,67,7,5
1790,1,1,42631,58,7,5
1791,1,0,42699,48,7,5
1792,1,2,42800,62,7,5
1793,1,3,42893,75,7,5
1794,1,2,43023,63,7,5
1795,1,0,43178,50,7,5
1796,1,3,43404,70,7,5
1797,1,1,43481,61,7,5
1798,1,0,43954,64,7,5
